id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,spread pressure,90,77,20,27,438,ship,baseline,monotonic-signal,raise-signal
m002,g002,fill risk,62,1,15,75,308,ship,edge,drag-penalty,drop-slack
m003,g003,portfolio drift,56,52,42,21,230,ship,recovery,confidence-floor,raise-drag
m004,g004,quote width,57,40,4,25,293,ship,negative,lane-boundary,lower-confidence
m005,g005,spread pressure,114,36,11,94,580,ship,baseline,monotonic-signal,raise-signal
m006,g006,fill risk,44,26,16,41,234,ship,edge,drag-penalty,drop-slack
m007,g007,portfolio drift,61,40,48,105,377,ship,recovery,confidence-floor,raise-drag
m008,g008,quote width,73,9,13,85,381,ship,negative,lane-boundary,lower-confidence
m009,g009,spread pressure,48,31,22,99,360,ship,baseline,monotonic-signal,raise-signal
m010,g010,fill risk,69,33,7,61,381,ship,edge,drag-penalty,drop-slack
m011,g011,portfolio drift,44,53,29,47,274,ship,recovery,confidence-floor,raise-drag
m012,g012,quote width,79,60,10,74,485,ship,negative,lane-boundary,lower-confidence
m013,g013,spread pressure,65,31,41,26,227,ship,baseline,monotonic-signal,raise-signal
m014,g014,fill risk,48,8,22,43,202,ship,edge,drag-penalty,drop-slack
m015,g015,portfolio drift,47,16,21,56,243,ship,recovery,confidence-floor,raise-drag
m016,g016,quote width,94,17,33,11,272,ship,negative,lane-boundary,lower-confidence
m017,g017,spread pressure,42,20,23,55,230,ship,baseline,monotonic-signal,raise-signal
m018,g018,fill risk,94,13,40,32,292,ship,edge,drag-penalty,drop-slack
m019,g019,portfolio drift,84,28,36,25,286,ship,recovery,confidence-floor,raise-drag
m020,g020,quote width,83,33,25,13,291,ship,negative,lane-boundary,lower-confidence
m021,g021,spread pressure,95,38,25,74,459,ship,baseline,monotonic-signal,raise-signal
m022,g022,fill risk,91,0,5,20,303,ship,edge,drag-penalty,drop-slack
m023,g023,portfolio drift,97,65,25,37,445,ship,recovery,confidence-floor,raise-drag
m024,g024,quote width,103,26,5,80,511,ship,negative,lane-boundary,lower-confidence
m025,g025,spread pressure,75,45,42,40,311,ship,baseline,monotonic-signal,raise-signal
m026,g026,fill risk,51,45,20,104,411,ship,edge,drag-penalty,drop-slack
m027,g027,portfolio drift,91,64,38,97,519,ship,recovery,confidence-floor,raise-drag
m028,g028,quote width,114,71,38,85,578,ship,negative,lane-boundary,lower-confidence
m029,g029,spread pressure,50,77,43,60,338,ship,baseline,monotonic-signal,raise-signal
m030,g030,fill risk,52,1,26,46,198,ship,edge,drag-penalty,drop-slack
m031,g031,portfolio drift,105,17,47,86,427,ship,recovery,confidence-floor,raise-drag
m032,g032,quote width,34,57,7,12,226,ship,negative,lane-boundary,lower-confidence
m033,g033,spread pressure,112,45,34,42,442,ship,baseline,monotonic-signal,raise-signal
m034,g034,fill risk,97,30,7,55,447,ship,edge,drag-penalty,drop-slack
m035,g035,portfolio drift,98,42,44,23,336,ship,recovery,confidence-floor,raise-drag
m036,g036,quote width,58,45,26,41,294,ship,negative,lane-boundary,lower-confidence
m037,g037,spread pressure,94,14,7,31,358,ship,baseline,monotonic-signal,raise-signal
m038,g038,fill risk,102,25,41,24,322,ship,edge,drag-penalty,drop-slack
m039,g039,portfolio drift,114,49,25,25,440,ship,recovery,confidence-floor,raise-drag
m040,g040,quote width,80,58,8,60,460,ship,negative,lane-boundary,lower-confidence
m041,g041,spread pressure,119,65,25,105,647,ship,baseline,monotonic-signal,raise-signal
m042,g042,fill risk,85,25,14,36,349,ship,edge,drag-penalty,drop-slack
m043,g043,portfolio drift,32,24,17,92,294,ship,recovery,confidence-floor,raise-drag
m044,g044,quote width,97,21,10,26,365,ship,negative,lane-boundary,lower-confidence
m045,g045,spread pressure,98,22,32,103,480,ship,baseline,monotonic-signal,raise-signal
m046,g046,fill risk,88,14,45,96,394,ship,edge,drag-penalty,drop-slack
m047,g047,portfolio drift,47,29,39,97,315,ship,recovery,confidence-floor,raise-drag
m048,g048,quote width,74,33,27,46,326,ship,negative,lane-boundary,lower-confidence
m049,g049,spread pressure,56,38,5,45,324,ship,baseline,monotonic-signal,raise-signal
m050,g050,fill risk,37,32,16,85,313,ship,edge,drag-penalty,drop-slack
m051,g051,portfolio drift,36,13,30,24,122,watch,recovery,confidence-floor,raise-drag
m052,g052,quote width,39,70,28,28,257,ship,negative,lane-boundary,lower-confidence
m053,g053,spread pressure,53,31,11,54,307,ship,baseline,monotonic-signal,raise-signal
m054,g054,fill risk,50,39,25,22,222,ship,edge,drag-penalty,drop-slack
m055,g055,portfolio drift,56,61,41,53,314,ship,recovery,confidence-floor,raise-drag
m056,g056,quote width,107,69,19,17,455,ship,negative,lane-boundary,lower-confidence
m057,g057,spread pressure,101,76,34,23,433,ship,baseline,monotonic-signal,raise-signal
m058,g058,fill risk,44,1,22,24,138,watch,edge,drag-penalty,drop-slack
m059,g059,portfolio drift,67,17,18,72,343,ship,recovery,confidence-floor,raise-drag
m060,g060,quote width,82,22,34,91,404,ship,negative,lane-boundary,lower-confidence
m061,g061,spread pressure,102,62,26,35,448,ship,baseline,monotonic-signal,raise-signal
m062,g062,fill risk,58,39,45,91,344,ship,edge,drag-penalty,drop-slack
m063,g063,portfolio drift,75,46,42,38,309,ship,recovery,confidence-floor,raise-drag
m064,g064,quote width,56,47,10,89,420,ship,negative,lane-boundary,lower-confidence
m065,g065,spread pressure,59,50,41,95,385,ship,baseline,monotonic-signal,raise-signal
m066,g066,fill risk,51,8,37,96,287,ship,edge,drag-penalty,drop-slack
m067,g067,portfolio drift,99,41,44,58,407,ship,recovery,confidence-floor,raise-drag
m068,g068,quote width,38,54,17,31,250,ship,negative,lane-boundary,lower-confidence
